id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
943,113.898111521886,22.272201666341,22.2718491,113.8972434,97.4987174582892,TRUE,22.2718491,113.8972434,97.4987174582892,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
944,113.863418838396,22.2526528437051,22.2526471,113.8634187,0.638473695830073,TRUE,22.2526471,113.8634187,0.638473695830073,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
950,113.942049732785,22.2724620319852,22.2715355,113.9399815,236.313710274733,TRUE,22.2715355,113.9399815,236.313710274733,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
961,113.979423496534,22.2859920401735,22.2853431,113.9799869,92.507612665602,TRUE,22.2853431,113.9799869,92.507612665602,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
962,113.990469464635,22.269777687937,22.2697035,113.99058,14.0429170571059,TRUE,22.2697035,113.99058,14.0429170571059,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
963,114.041677094138,22.2539357931943,22.2538983,114.0417604,9.52784344705628,TRUE,22.2538983,114.0417604,9.52784344705628,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
973,114.039898848957,22.3167801989796,22.317007,114.0401962,39.6212090405961,TRUE,22.317007,114.0401962,39.6212090405961,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
974,114.031415777518,22.3296750495611,22.3298249,114.0314099,16.6642810396189,TRUE,22.3298249,114.0314099,16.6642810396189,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
976,114.044259492855,22.285986871605,22.2847048,114.0443799,143.017403037604,TRUE,22.2847048,114.0443799,143.017403037604,TRUE,FALSE,snapped_but_no_stable_p50_route_within_120min
111,114.123883156276,22.2794142894765,22.2802268,114.1242204,96.7277419706709,TRUE,22.2802268,114.1242204,96.7277419706709,TRUE,TRUE,stable_route
112,114.139176853324,22.2874332979427,22.2874578,114.1391709,2.79095382375548,TRUE,22.2874578,114.1391709,2.79095382375548,TRUE,TRUE,stable_route
113,114.147787148396,22.2861416594107,22.2861013,114.1477725,4.73144343709624,TRUE,22.2861013,114.1477725,4.73144343709624,TRUE,TRUE,stable_route
