id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
171,114.130915342874,22.2658290960441,22.2658383,114.1309794,6.66697893575174,TRUE,22.2658383,114.1309794,6.66697893575174,TRUE,TRUE,stable_route
172,114.140054322076,22.2566764478188,22.256696,114.1399559,10.3535987464977,TRUE,22.256696,114.1399559,10.3535987464977,TRUE,TRUE,stable_route
173,114.154722021842,22.2518886493947,22.2521572,114.1545348,35.5182429734358,TRUE,22.2521572,114.1545348,35.5182429734358,TRUE,TRUE,stable_route
174,114.154711422157,22.2402187870491,22.2403501,114.1547019,14.6260330351112,TRUE,22.2403501,114.1547019,14.6260330351112,TRUE,TRUE,stable_route
175S,114.170246756143,22.2456686472402,22.2459924,114.1690999,123.331765831361,TRUE,22.2459924,114.1690999,123.331765831361,TRUE,TRUE,stable_route
181S,114.150856544569,22.2672601397718,22.2673458,114.1511969,36.2753687076167,TRUE,22.2673458,114.1511969,36.2753687076167,TRUE,TRUE,stable_route
191,114.185734310895,22.2476535351284,22.2474134,114.1859508,34.7571273261026,TRUE,22.2474134,114.1859508,34.7571273261026,TRUE,TRUE,stable_route
193S,114.216580722434,22.2103458326653,22.2103082,114.2164497,14.1143786750896,TRUE,22.2103082,114.2164497,14.1143786750896,TRUE,TRUE,stable_route
211,114.169539827796,22.2996672661784,22.2996861,114.1693621,18.3937202825938,TRUE,22.2996861,114.1693621,18.3937202825938,TRUE,TRUE,stable_route
212,114.174524377325,22.3028057171379,22.3028212,114.1745233,1.72421820351318,TRUE,22.3028212,114.1745233,1.72421820351318,TRUE,TRUE,stable_route
213S,114.180189827663,22.3007171095162,22.3007017,114.1801445,4.96529008348141,TRUE,22.3007017,114.1801445,4.96529008348141,TRUE,TRUE,stable_route
214,114.173935482975,22.296702540858,22.2967814,114.1739283,8.79491759013313,TRUE,22.2967814,114.1739283,8.79491759013313,TRUE,TRUE,stable_route
217,114.184514979707,22.3013691581014,22.3013833,114.1845206,1.6745058847864,TRUE,22.3013833,114.1845206,1.6745058847864,TRUE,TRUE,stable_route
220S,114.174872223741,22.3103545857896,22.310362,114.1748956,2.54071696401862,TRUE,22.310362,114.1748956,2.54071696401862,TRUE,TRUE,stable_route
221,114.164313457129,22.322391689552,22.3224761,114.1642326,12.5338241905588,TRUE,22.3224761,114.1642326,12.5338241905588,TRUE,TRUE,stable_route
222,114.170991211405,22.3235291560336,22.3235263,114.1709799,1.20539611498402,TRUE,22.3235263,114.1709799,1.20539611498402,TRUE,TRUE,stable_route
225,114.169132402039,22.3088273322026,22.3088304,114.1691454,1.37918619529065,TRUE,22.3088304,114.1691454,1.37918619529065,TRUE,TRUE,stable_route
227,114.171782795569,22.3177091806686,22.3178233,114.1717665,12.7925942446418,TRUE,22.3178233,114.1717665,12.7925942446418,TRUE,TRUE,stable_route
